source_country,local_customer_id,regional_customer_id,mapping_type,mapping_status,mapping_source,effective_from,effective_to
MY,MY-C0167,RCUST-00167,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0168,RCUST-00168,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0169,RCUST-00169,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0170,RCUST-00170,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0171,RCUST-00171,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0172,RCUST-00172,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0173,RCUST-00173,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0174,RCUST-00174,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0175,RCUST-00175,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0176,RCUST-00176,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0177,RCUST-00177,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0178,RCUST-00178,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0179,RCUST-00179,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0180,RCUST-00180,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0181,RCUST-00181,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0182,RCUST-00182,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0183,RCUST-00183,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0184,RCUST-00184,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0185,RCUST-00185,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0186,RCUST-00186,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0187,RCUST-00187,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0188,RCUST-00188,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0189,RCUST-00189,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0190,RCUST-00190,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0191,RCUST-00191,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0192,RCUST-00192,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0193,RCUST-00193,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0194,RCUST-00194,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0195,RCUST-00195,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0196,RCUST-00196,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0197,RCUST-00197,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0198,RCUST-00198,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0199,RCUST-00199,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0200,RCUST-00200,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0201,RCUST-00201,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0202,RCUST-00202,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0203,RCUST-00203,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0204,RCUST-00204,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0205,RCUST-00205,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0206,RCUST-00206,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0207,RCUST-00207,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0208,RCUST-00208,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0209,RCUST-00209,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0210,RCUST-00210,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0211,RCUST-00211,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0212,RCUST-00212,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0213,RCUST-00213,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0214,RCUST-00214,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0215,RCUST-00215,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0216,RCUST-00216,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0217,RCUST-00217,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0218,RCUST-00218,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0219,RCUST-00219,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0220,RCUST-00220,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0221,RCUST-00221,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0222,RCUST-00222,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0223,RCUST-00223,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0224,RCUST-00224,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0225,RCUST-00225,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0226,RCUST-00226,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0227,RCUST-00227,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0228,RCUST-00228,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0229,RCUST-00229,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0230,RCUST-00230,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0231,RCUST-00231,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0232,RCUST-00232,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0233,RCUST-00233,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0234,RCUST-00234,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0235,RCUST-00235,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0236,RCUST-00236,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0237,RCUST-00237,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0238,RCUST-00238,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0239,RCUST-00239,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0240,RCUST-00240,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0241,RCUST-00241,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0242,RCUST-00242,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0243,RCUST-00243,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0244,RCUST-00244,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0245,RCUST-00245,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0246,RCUST-00246,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0247,RCUST-00247,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0248,RCUST-00248,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0249,RCUST-00249,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0250,RCUST-00250,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0251,RCUST-00251,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0252,RCUST-00252,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0253,RCUST-00253,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0254,RCUST-00254,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0255,RCUST-00255,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0256,RCUST-00256,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0257,RCUST-00257,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0258,RCUST-00258,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0259,RCUST-00259,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0260,RCUST-00260,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0261,RCUST-00261,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0262,RCUST-00262,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0263,RCUST-00263,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0264,RCUST-00264,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0265,RCUST-00265,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0266,RCUST-00266,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0267,RCUST-00267,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0268,RCUST-00268,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0269,RCUST-00269,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0270,RCUST-00270,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0271,RCUST-00271,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0272,RCUST-00272,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0273,RCUST-00273,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0274,RCUST-00274,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0275,RCUST-00275,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0276,RCUST-00276,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0277,RCUST-00277,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0278,RCUST-00278,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0279,RCUST-00279,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0280,RCUST-00280,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0281,RCUST-00281,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0282,RCUST-00282,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0283,RCUST-00283,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0284,RCUST-00284,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0285,RCUST-00285,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0286,RCUST-00286,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0287,RCUST-00287,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0288,RCUST-00288,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0289,RCUST-00289,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0290,RCUST-00290,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0291,RCUST-00291,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0292,RCUST-00292,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0293,RCUST-00293,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0294,RCUST-00294,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0295,RCUST-00295,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0296,RCUST-00296,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0297,RCUST-00297,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0298,RCUST-00298,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0299,RCUST-00299,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0300,RCUST-00300,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0301,RCUST-00301,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0302,RCUST-00302,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0303,RCUST-00303,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0304,RCUST-00304,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0305,RCUST-00305,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0306,RCUST-00306,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0307,RCUST-00307,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0308,RCUST-00308,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0309,RCUST-00309,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0310,RCUST-00310,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0311,RCUST-00311,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0312,RCUST-00312,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0313,RCUST-00313,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0314,RCUST-00314,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0315,RCUST-00315,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0316,RCUST-00316,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0317,RCUST-00317,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0318,RCUST-00318,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0319,RCUST-00319,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
MY,MY-C0320,RCUST-00320,SYNTHETIC_LOCAL_ONLY,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0001,RCUST-00001,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0002,RCUST-00002,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0003,RCUST-00003,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0004,RCUST-00004,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0005,RCUST-00005,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0006,RCUST-00006,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0007,RCUST-00007,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0008,RCUST-00008,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0009,RCUST-00009,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0010,RCUST-00010,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0011,RCUST-00011,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0012,RCUST-00012,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
SG,SG-C0013,RCUST-00013,SYNTHETIC_REGIONAL_GROUP,APPROVED_SYNTHETIC,PORTFOLIO_MASTER_DATA_RULE,2024-09-01,
